,ID,RECENT_DATE,TRANS_NUM,AVG_TRANS_AMT,TRANS_NUM_BEFORE
500,4334159199,20180208,0.0,0.0,84.0
501,6780362667,20180210,0.0,0.0,0.0
502,4345525519,20180208,0.0,0.0,60.0
503,4362378863,20180206,0.0,0.0,210.0
504,4339907003,20180131,64.0,0.0,63.0
505,4345524423,20180129,192.0,0.0,198.0
506,8412502215,20171206,0.0,0.0,0.0
507,8605366223,20180103,0.0,0.0,0.0
508,8412501119,20171121,0.0,0.0,0.0
509,4339907943,20171130,0.0,0.0,64.0
510,4339906811,20180129,72.0,0.0,60.0
511,4339906835,20180112,69.0,0.0,57.0
512,8221440632,20171128,0.0,0.0,0.0
513,8491074356,20180205,0.0,0.0,0.0
514,8221440644,20180125,0.0,0.0,0.0
515,5137503368,20171227,0.0,0.0,2.0
516,4372299832,20180125,0.0,0.0,0.0
517,8491074296,20180130,3.0,300000.0,0.0
518,4363269680,20180210,0.0,0.0,0.0
519,8221440584,20180125,0.0,0.0,0.0
520,7373217340,20180129,12.0,0.0,9.0
521,4351071960,20180204,0.0,0.0,0.0
522,9298220756,20180206,0.0,0.0,0.0
523,6255359264,20180211,0.0,0.0,0.0
524,4363268452,20180129,232.0,0.0,198.0
525,8491073236,20171229,1.0,50000.0,0.0
526,8491072080,20180129,3.0,0.0,0.0
527,8871429092,20180105,0.0,0.0,0.0
528,8491072104,20171128,1.0,10000.0,0.0
529,7373215148,20180205,30.0,15121.2,42.0
530,4373539484,20180125,0.0,0.0,0.0
531,4407248748,20180130,80.0,990000.0,162.0
532,8221442944,20171122,0.0,0.0,0.0
533,6255362732,20180125,0.0,0.0,0.0
534,4345456888,20180210,0.0,0.0,0.0
535,6255362624,20171119,0.0,0.0,5.0
536,5137505644,20180210,0.0,0.0,0.0
537,8491076596,20180205,0.0,0.0,0.0
538,8491076620,20180130,0.0,0.0,0.0
539,5137504548,20171123,0.0,0.0,0.0
540,7103584772,20171204,0.0,0.0,0.0
541,7373218568,20171130,0.0,0.0,0.0
542,4356690572,20180209,34.0,176800.0,74.0
543,8221435912,20180110,0.0,0.0,0.0
544,8221435924,20171123,0.0,0.0,0.0
545,8221434768,20180208,3.0,0.0,5.0
546,4867863876,20171215,0.0,0.0,0.0
547,4336223260,20180210,400.0,1469207.125,330.0
548,6482149800,20180210,0.0,0.0,0.0
549,4381210436,20180110,0.0,0.0,0.0
550,4367917344,20180211,0.0,0.0,0.0
551,5716086012,20180210,0.0,0.0,0.0
552,4339830232,20180118,0.0,0.0,0.0
553,4356682516,20180209,2366.0,19302844.62,3175.0
554,7103576608,20171122,0.0,0.0,0.0
555,8221433564,20180129,10.0,0.0,5.0
556,4373533680,20171210,0.0,0.0,0.0
557,8221433588,20180125,0.0,0.0,0.0
558,7373214028,20171128,0.0,0.0,2.0
559,8491072020,20171212,0.0,0.0,0.0
560,4356686104,20180125,0.0,0.0,0.0
561,8221437140,20171208,0.0,0.0,0.0
562,4373537244,20171115,0.0,0.0,0.0
563,4351068540,20180124,333.0,0.0,649.0
564,4542887244,20180211,0.0,0.0,0.0
565,7103579100,20180210,0.0,0.0,0.0
566,8221436104,20180206,0.0,0.0,0.0
567,8221436092,20171116,0.0,0.0,1.0
568,4356685912,20180211,165.0,14039808.09,165.0
569,6339287148,20180112,24.0,0.0,15.0
570,4362302236,20180210,0.0,0.0,0.0
571,4351083580,20171130,0.0,0.0,12.0
572,5407147640,20180210,0.0,0.0,0.0
573,8760718532,20180211,0.0,0.0,0.0
574,4363282468,20180211,384.0,5760000.0,1826.0
575,8900002280,20180205,2.0,26000.0,0.0
576,7642862612,20180129,8.0,0.0,6.0
577,8491084760,20171217,0.0,0.0,0.0
578,5137513868,20171207,0.0,0.0,0.0
579,5137512712,20180206,0.0,0.0,0.0
580,9289289488,20180205,0.0,0.0,0.0
581,4345463824,20171226,0.0,0.0,0.0
582,4334228948,20180204,126.0,8194200.0,55.0
583,8491083652,20171128,1.0,20000.0,0.0
584,6525008112,20180210,0.0,0.0,0.0
585,5407151168,20171210,0.0,0.0,0.0
586,4373555668,20171227,0.0,0.0,0.0
587,8760721940,20180210,0.0,0.0,0.0
588,4351085844,20180122,2160.0,2160000.0,4536.0
589,4345467436,20180129,111.0,0.0,87.0
590,6457150976,20180211,594.0,2160555.961,357.0
591,9010716200,20180131,0.0,0.0,0.0
592,5407149904,20180210,0.0,0.0,0.0
593,4334231380,20171228,0.0,0.0,180.0
594,4407251072,20171214,0.0,0.0,0.0
595,6525000008,20180121,7.0,14140.0,12.0
596,8491079040,20180206,0.0,0.0,0.0
597,8491078968,20180125,0.0,0.0,0.0
598,5369646376,20180210,0.0,0.0,0.0
599,7373221904,20180125,0.0,0.0,0.0
600,4363279096,20180210,315.0,4221000.0,1536.0
601,7642859288,20171226,4.0,0.0,4.0
602,5407145340,20180130,0.0,0.0,20.0
603,4345462728,20180129,784.0,0.0,420.0
604,5407146424,20180211,0.0,0.0,0.0
605,4373549924,20171125,0.0,0.0,0.0
606,7642859192,20171228,4.0,0.0,4.0
607,7642859204,20180126,0.0,0.0,0.0
608,8760716232,20180127,1.0,20000.01,0.0
609,8514291688,20180103,1.0,100000.0,0.0
610,5407144148,20180110,0.0,0.0,0.0
611,7642858132,20171208,2.0,40000.0,2.0
612,8760715124,20171222,1.0,7000.0,0.0
613,8221446496,20180207,4.0,0.0,4.0
614,4367930180,20180211,3230.0,39461590.0,3819.0
615,8760715040,20171228,1.0,49000.0,0.0
616,8800007044,20180127,9.0,9000.0,0.0
617,5446437176,20180210,0.0,0.0,0.0
618,8800007960,20180211,0.0,0.0,0.0
619,8800007948,20171229,0.0,0.0,0.0
620,6564294096,20180125,0.0,0.0,0.0
621,4362283584,20180115,0.0,0.0,0.0
622,4328578980,20180116,426.0,1192800.0,651.0
623,4328579028,20180125,0.0,0.0,0.0
624,8751794164,20180125,0.0,0.0,0.0
625,4345430192,20180209,864.0,12087711.36,696.0
626,7682149860,20180123,0.0,0.0,1.0
627,5446440536,20180210,0.0,0.0,0.0
628,8810723200,20180115,0.0,0.0,0.0
629,4598217376,20180210,0.0,0.0,0.0
630,9069643080,20180119,1.0,1000.0,0.0
631,9069643068,20180124,0.0,0.0,0.0
632,4345434792,20180125,0.0,0.0,0.0
633,7951786040,20171222,0.0,0.0,1.0
634,4328581340,20180210,0.0,0.0,0.0
635,9144644164,20180205,0.0,0.0,0.0
636,8900006844,20180203,4.0,20000.0,0.0
637,7682145344,20180129,6.0,0.0,6.0
638,7682145332,20180201,36.0,0.0,56.0
639,4345427748,20180125,0.0,0.0,0.0
640,6564289412,20180208,12.0,56000.0,6.0
641,7682145236,20180205,0.0,0.0,0.0
642,4367895236,20180211,47.0,0.0,884.0
643,7682144152,20180108,0.0,0.0,1.0
644,4362840620,20171127,0.0,0.0,0.0
645,4339807004,20180125,0.0,0.0,0.0
646,7682143068,20180115,0.0,0.0,1.0
647,4345425496,20180210,0.0,0.0,0.0
648,7682144092,20180126,0.0,0.0,0.0
649,7682148704,20180118,6.0,0.0,14.0
650,7682148692,20171124,15.0,733320.0,12.0
651,9276787240,20180204,0.0,0.0,0.0
652,8800004576,20180125,0.0,0.0,0.0
653,6564290628,20180122,0.0,0.0,0.0
654,8800004624,20180126,4.0,56666.6667,0.0
655,4334194172,20180206,0.0,0.0,0.0
656,5446433612,20171209,49.0,4900.0,28.0
657,4335694124,20180125,0.0,0.0,0.0
658,8800004540,20180125,0.0,0.0,0.0
659,5446432480,20180112,90.0,0.0,60.0
660,5446432468,20171210,0.0,0.0,0.0
661,4367897572,20180110,0.0,0.0,0.0
662,7103572116,20180126,0.0,0.0,50.0
663,4367913756,20171221,0.0,0.0,48.0
664,7951796408,20171126,0.0,0.0,0.0
665,4867859264,20180205,0.0,0.0,3.0
666,4412852260,20180208,0.0,0.0,0.0
667,5716081376,20180210,0.0,0.0,0.0
668,8453576680,20171212,0.0,0.0,0.0
669,4356678856,20180207,0.0,0.0,0.0
670,4345442812,20180210,0.0,0.0,0.0
671,4598223240,20171225,0.0,0.0,0.0
672,8221432480,20180126,0.0,0.0,0.0
673,8221432528,20180108,1.0,5000.0,3.0
674,9339289484,20180209,1.0,10000.0,0.0
675,5985718484,20180129,6.0,0.0,14.0
676,4367915092,20180113,272.0,0.0,224.0
677,4373531392,20180130,1422.0,11344253.85,1584.0
678,7951797588,20180116,0.0,0.0,0.0
679,9339288328,20180209,0.0,0.0,0.0
680,7951796492,20180210,0.0,0.0,0.0
681,8523217356,20180208,9.0,86992.9667,0.0
682,8221430252,20180125,0.0,0.0,0.0
683,9069647548,20180208,0.0,0.0,0.0
684,5716076680,20180207,28.0,1401400.0,65.0
685,8523216188,20180208,0.0,0.0,0.0
686,7951789496,20171123,0.0,0.0,0.0
687,4373524300,20180125,0.0,0.0,0.0
688,5716075452,20180210,0.0,0.0,0.0
689,6833931324,20180113,24.0,168048.0,20.0
690,4373523168,20180125,0.0,0.0,0.0
691,4362288292,20180201,432.0,0.0,1353.0
692,6833931408,20180128,27.0,473927.85,27.0
693,4598218460,20180210,0.0,0.0,0.0
694,4362293952,20180129,1122.0,0.0,1328.0
695,4367910408,20171205,0.0,0.0,12.0
696,4339823272,20171127,0.0,0.0,0.0
697,9069649848,20180123,0.0,0.0,0.0
698,5716078968,20180210,0.0,0.0,0.0
699,6537506868,20171115,0.0,0.0,20.0
700,5716077848,20180129,1330.0,0.0,700.0
701,7951791808,20180210,0.0,0.0,0.0
702,5716078896,20171213,0.0,0.0,0.0
703,5716078908,20180113,0.0,0.0,0.0
704,7951791700,20180210,0.0,0.0,0.0
705,4362263764,20180129,106.0,0.0,200.0
706,8260717428,20171130,0.0,0.0,0.0
707,4334175496,20171130,20.0,294700.0,19.0
708,8698873172,20180206,0.0,0.0,0.0
709,8260717320,20171212,0.0,0.0,3.0
710,4345409204,20180125,0.0,0.0,0.0
711,8260717332,20171129,1.0,50600.0,0.0
712,4373496436,20180129,1116.0,5580000.0,1584.0
713,8260716236,20171115,1.0,80000.0,1.0
714,6873225568,20171127,0.0,0.0,0.0
715,8260716296,20171127,1.0,2000.0,1.0
716,8260721884,20171201,0.0,0.0,0.0
717,8260721932,20171127,0.0,0.0,0.0
718,4345413756,20180125,0.0,0.0,0.0
719,6025006840,20180125,0.0,0.0,0.0
720,4367880220,20171129,228.0,228.0,152.0
721,4339793084,20180129,1008.0,0.0,690.0
722,4373498736,20180115,462.0,23100000.0,2079.0
723,8523226604,20180209,0.0,0.0,0.0
724,4407196380,20180201,0.0,0.0,0.0
725,4351022084,20171225,0.0,0.0,0.0
726,4345369660,20180122,252.0,0.0,260.0
727,7991078900,20180202,0.0,0.0,0.0
728,9108935928,20180202,1.0,0.0,0.0
729,9108934808,20180130,0.0,0.0,0.0
730,7991078876,20180129,3.0,0.0,7.0
731,9108934724,20180123,1.0,10000.0,0.0
732,4367873152,20171125,0.0,0.0,0.0
733,8260715152,20171126,0.0,0.0,0.0
734,8260716176,20171212,0.0,0.0,0.0
735,4339789400,20180210,1855.0,30490767.5,1885.0
736,4345406820,20180210,0.0,0.0,0.0
737,7991081272,20180210,0.0,0.0,0.0
738,4356641756,20180129,285.0,0.0,371.0
739,6873222136,20180210,0.0,0.0,0.0
740,6873222124,20180118,0.0,0.0,0.0
741,8498223204,20171207,0.0,0.0,0.0
742,8530363772,20171202,0.0,0.0,0.0
743,4367891684,20180206,0.0,0.0,0.0
744,4345420836,20180126,0.0,0.0,0.0
745,4362273180,20171210,0.0,0.0,0.0
746,6025014920,20180125,0.0,0.0,0.0
747,6025014956,20171125,0.0,0.0,0.0
748,7412504576,20180131,56.0,409925.04,60.0
749,4356654592,20171203,0.0,0.0,13.0
750,4335671932,20180125,0.0,0.0,0.0
751,5900001100,20180125,0.0,0.0,0.0
752,4356659252,20180210,0.0,0.0,0.0
753,8530365060,20171203,0.0,0.0,0.0
754,7991080188,20171121,0.0,0.0,0.0
755,9332147536,20180209,0.0,0.0,0.0
756,4367893996,20180122,2108.0,16340162.0,3825.0
757,4407213792,20180206,0.0,0.0,0.0
758,4339804596,20180125,0.0,0.0,0.0
759,4334181300,20180201,822.0,32135468.02,10695.0
760,6025010392,20171122,0.0,0.0,3.0
761,8260724340,20171125,0.0,0.0,0.0
762,6025009296,20180125,0.0,0.0,0.0
763,8260723220,20171212,0.0,0.0,0.0
764,4362266268,20180210,0.0,0.0,0.0
765,4339797564,20171207,0.0,0.0,6.0
766,7142864012,20180210,0.0,0.0,0.0
767,4334184696,20180124,18.0,180000.0,30.0
768,7412503420,20171122,0.0,0.0,2.0
769,7860721928,20180210,0.0,0.0,0.0
770,4351035884,20171201,0.0,0.0,0.0
771,8530359196,20180114,15.0,1327339.23,0.0
772,8260725484,20171130,0.0,0.0,0.0
773,8260725520,20171216,0.0,0.0,0.0
774,4351035872,20171214,0.0,0.0,12.0
775,7412501180,20171212,4.0,0.0,9.0
776,4373475484,20180210,0.0,0.0,6480.0
777,7721429016,20180205,0.0,0.0,2.0
778,5485715092,20180111,0.0,0.0,16.0
779,4334152280,20180125,170.0,3382558.0,160.0
780,7182159292,20171129,0.0,0.0,0.0
781,7860716220,20180123,0.0,0.0,0.0
782,8569649900,20180207,0.0,0.0,0.0
783,4363293004,20171205,0.0,0.0,10.0
784,4412795304,20180210,630.0,1941162.3,512.0
785,4412795292,20171212,168.0,80000.0,2184.0
786,7721431340,20171227,0.0,0.0,0.0
787,5485718488,20180208,0.0,0.0,0.0
788,4336411492,20171218,0.0,0.0,1.0
789,8723223180,20180110,0.0,0.0,0.0
790,6603573252,20180124,10.0,200000.0,6.0
791,8569652344,20180130,0.0,0.0,0.0
792,6603572132,20180125,0.0,0.0,0.0
793,4356618480,20180210,0.0,0.0,0.0
794,4345383628,20180125,0.0,0.0,0.0
795,4339764028,20180129,387.0,0.0,518.0
796,7182155668,20171229,4.0,200000.0,16.0
797,8569646396,20180125,0.0,0.0,0.0
798,5216074396,20171205,0.0,0.0,0.0
799,7182153440,20180210,0.0,0.0,0.0
800,7451787164,20180122,3.0,0.0,0.0
801,7182154500,20171208,0.0,0.0,0.0
802,4367855752,20171215,0.0,0.0,52.0
803,8569649876,20171231,0.0,0.0,0.0
804,8569648732,20180201,3.0,0.0,0.0
805,8569647648,20180210,0.0,0.0,0.0
806,4367854500,20180207,190.0,64456208.0,360.0
807,7451791704,20180129,20.0,0.0,18.0
808,4339766232,20180202,442.0,0.0,425.0
809,5216076660,20180119,2.0,0.0,2.0
810,8498217424,20171129,0.0,0.0,0.0
811,4356634724,20180211,0.0,0.0,0.0
812,9108930220,20180123,1.0,0.0,0.0
813,7991074312,20180209,0.0,0.0,0.0
814,7991074300,20171227,1.0,23985.0,3.0
815,4637502288,20171115,0.0,0.0,10.0
816,5755359244,20180115,20.0,0.0,20.0
817,7991072036,20180210,0.0,0.0,0.0
818,7991072072,20180129,0.0,0.0,1.0
819,7721438348,20171129,0.0,0.0,0.0
820,6873215152,20180210,0.0,0.0,0.0
821,4369571884,20180102,0.0,0.0,8.0
822,4344919684,20180129,38.0,0.0,150.0
823,4345397632,20180125,0.0,0.0,0.0
824,6603581308,20180122,14.0,700520.59,25.0
825,9108933592,20180130,1.0,500.0,0.0
826,7991076672,20171128,0.0,0.0,0.0
827,6873219716,20180210,0.0,0.0,0.0
828,9108932520,20180204,0.0,0.0,0.0
829,9108932544,20180124,1.0,20120.0,0.0
830,6537500004,20180210,0.0,0.0,0.0
831,7991075432,20180210,0.0,0.0,0.0
832,4373487212,20171205,0.0,0.0,24.0
833,5485727808,20180211,24.0,255114.81,36.0
834,4334166260,20180207,52.0,429000.0,104.0
835,4339782524,20180211,888.0,12703950.0,976.0
836,7991074360,20171123,0.0,0.0,0.0
837,4367869708,20180125,0.0,0.0,0.0
838,7991074348,20180205,0.0,0.0,0.0
839,4345394104,20180210,0.0,0.0,0.0
840,4356629992,20180125,0.0,0.0,0.0
841,7721434772,20171228,4.0,0.0,6.0
842,4351010464,20180203,594.0,0.0,741.0
843,6771435860,20171219,0.0,0.0,0.0
844,7689286052,20180125,0.0,0.0,0.0
845,4345392948,20180210,0.0,0.0,0.0
846,4373480144,20180109,336.0,1680000.0,448.0
847,5485718560,20180115,0.0,0.0,5.0
848,4367866204,20180129,30.0,0.0,30.0
849,4334162672,20180211,10.0,420000.0,0.0
850,4362248700,20171210,0.0,0.0,0.0
851,4345396440,20180201,0.0,0.0,0.0
852,7721436060,20171116,0.0,0.0,0.0
853,5485722148,20180210,0.0,0.0,0.0
854,7721436000,20180125,0.0,0.0,0.0
855,8408936092,20180210,0.0,0.0,0.0
856,8714529116,20180125,0.0,0.0,0.0
857,6603578888,20180201,16.0,160000.0,24.0
858,7721435868,20180101,4.0,0.0,8.0
859,4362247568,20180125,0.0,0.0,0.0
860,7833929112,20180117,48.0,360000.0,363.0
861,4345542864,20180129,1785.0,0.0,783.0
862,5598216188,20171130,0.0,0.0,0.0
863,8487503436,20180125,1.0,0.0,0.0
864,5598215104,20180125,0.0,0.0,0.0
865,4356776644,20180211,16.0,160000.0,36.0
866,8682151164,20180207,3.0,0.0,0.0
867,4344782508,20180205,0.0,0.0,0.0
868,4356776572,20180129,99.0,0.0,111.0
869,4407331304,20180205,0.0,0.0,0.0
870,8487502340,20171226,1.0,50000.0,0.0
871,6716075528,20180125,0.0,0.0,0.0
872,6716075516,20171227,54.0,5400.0,90.0
873,4356780160,20171228,72.0,1533600.0,88.0
874,8487501148,20180205,0.0,0.0,0.0
875,5598218452,20180209,36960.0,0.0,107730.0
876,4351161584,20180210,0.0,0.0,0.0
877,4351161596,20171116,0.0,0.0,48.0
878,4412953384,20171122,0.0,0.0,0.0
879,8951788260,20180208,1.0,10000.0,0.0
880,6716074348,20180105,0.0,0.0,2.0
881,8951787164,20180210,0.0,0.0,0.0
882,8951787200,20180206,3.0,160000.0,0.0
883,4363302312,20171221,0.0,0.0,1.0
884,7007145308,20171220,9.0,90000.0,20.0
885,6446433640,20180209,4.0,32000.0,8.0
886,8412513828,20171122,0.0,0.0,0.0
887,8487504508,20180125,0.0,0.0,0.0
888,4351154516,20180110,483.0,48300.0,588.0
889,4356771972,20180125,0.0,0.0,0.0
890,4328684692,20180129,530.0,0.0,335.0
891,8682147552,20171220,0.0,0.0,0.0
892,5058942900,20180125,0.0,0.0,0.0
893,8130357036,20180129,0.0,0.0,0.0
894,6446431388,20180122,24.0,387132.0,40.0
895,4345535856,20180129,16789.0,0.0,5947.0
896,8412512612,20180125,0.0,0.0,0.0
897,8723219616,20180210,0.0,0.0,0.0
898,5328579092,20180126,0.0,0.0,0.0
899,4351157948,20180125,0.0,0.0,0.0
900,4345538348,20171127,0.0,0.0,136.0
901,5328578984,20171225,0.0,0.0,0.0
902,4345538252,20180129,876.0,0.0,748.0
903,4345538288,20180112,56.0,0.0,50.0
904,4328686016,20180115,504.0,26799228.0,336.0
905,8444646496,20180211,19.0,78468.4767,0.0
906,4328685860,20180129,312.0,0.0,300.0
907,4356772080,20180210,5720.0,48125000.0,3978.0
908,8103574384,20180125,0.0,0.0,0.0
909,4351170856,20171217,14.0,0.0,92.0
910,4750004516,20171124,0.0,0.0,80.0
911,8103573288,20171227,0.0,0.0,1.0
912,8723218532,20171221,0.0,0.0,0.0
913,5867860400,20180126,0.0,0.0,0.0
914,4328700044,20171204,1.0,1000.0,1.0
915,8103573252,20180124,0.0,0.0,0.0
916,8103572120,20180205,4.0,40694.56,4.0
917,8103572108,20180131,3.0,0.0,6.0
918,4750002240,20180130,0.0,0.0,0.0
919,8103573156,20180130,6.0,0.0,4.0
920,8723219676,20171229,0.0,0.0,0.0
921,8103576660,20171116,0.0,0.0,0.0
922,4362407972,20180125,0.0,0.0,0.0
923,4362407996,20180127,0.0,0.0,10.0
924,4351173156,20171201,34.0,0.0,18.0
925,6985719608,20180115,2.0,19998.0,0.0
926,4750005660,20180210,0.0,0.0,0.0
927,8103576600,20171129,0.0,0.0,0.0
928,4339937196,20180129,828.0,0.0,690.0
929,5598227796,20171225,0.0,0.0,0.0
930,5598228856,20180123,0.0,0.0,6.0
931,4334319680,20180126,0.0,0.0,0.0
932,4390486100,20171221,8.0,0.0,8.0
933,9053577716,20180129,3.0,0.0,0.0
934,8951791752,20180210,0.0,0.0,0.0
935,8951791800,20180205,3.0,15057.635,0.0
936,9053572044,20180211,0.0,0.0,0.0
937,4371841740,20180125,0.0,0.0,6.0
938,5598219680,20180125,0.0,0.0,0.0
939,4339928936,20180112,387.0,0.0,511.0
940,5598219728,20171125,0.0,0.0,0.0
941,7007149884,20180125,0.0,0.0,0.0
942,4750001084,20180210,0.0,0.0,0.0
943,8471434700,20171127,0.0,0.0,0.0
944,4407341756,20180207,0.0,0.0,0.0
945,6985715068,20180211,72.0,1092000.0,40.0
946,6985715092,20180207,6.0,88354.0,6.0
947,8723215052,20171219,0.0,0.0,0.0
948,6716080224,20180205,0.0,0.0,0.0
949,5867857028,20180210,350.0,4395833.333000001,312.0
950,8400014892,20180210,0.0,0.0,0.0
951,8228580244,20171118,0.0,0.0,0.0
952,8400013832,20171203,0.0,0.0,0.0
953,8400012712,20171206,0.0,0.0,0.0
954,8400012736,20171121,0.0,0.0,0.0
955,4351136104,20180113,420.0,42000.0,520.0
956,9260719720,20180203,1.0,1.0,0.0
957,9260718576,20180209,0.0,0.0,0.0
958,4362370860,20180110,0.0,0.0,0.0
959,9260718504,20180208,0.0,0.0,0.0
960,9260718552,20180205,1.0,5000.0,0.0
961,5955358084,20180209,72.0,1981080.0,108.0
962,7507150060,20171129,0.0,0.0,0.0
963,8757147588,20180211,0.0,0.0,0.0
964,4345522044,20180112,30.0,0.0,69.0
965,8757146468,20180125,0.0,0.0,0.0
966,4328670772,20180111,4158.0,124740000.0,15708.0
967,7025008180,20180125,0.0,0.0,0.0
968,4345521008,20180129,259.0,0.0,220.0
969,4373608156,20180129,16.0,0.0,20.0
970,8142865064,20180125,0.0,0.0,0.0
971,4519660412,20180201,0.0,0.0,0.0
972,4339903456,20180125,0.0,0.0,0.0
973,4339903444,20180106,360.0,9391168.8,640.0
974,8142864968,20171116,0.0,0.0,0.0
975,4356749864,20180125,0.0,0.0,0.0
976,4519653416,20180210,0.0,0.0,0.0
977,9260714012,20180202,0.0,0.0,0.0
978,4334280196,20180125,0.0,0.0,0.0
979,5637509252,20171222,6.0,0.0,10.0
980,4373601088,20180211,0.0,0.0,0.0
981,8400011508,20180207,0.0,0.0,0.0
982,4519652332,20180208,0.0,0.0,0.0
983,4519652236,20180129,0.0,0.0,0.0
984,4345512736,20180129,42.0,0.0,39.0
985,7076787248,20180116,2.0,10248.0,2.0
986,4351130192,20180205,7.0,10500.0,28.0
987,4362690608,20180210,0.0,0.0,0.0
988,7025003460,20171207,0.0,0.0,12.0
989,8142860464,20180125,0.0,0.0,0.0
990,8142860452,20171205,0.0,0.0,0.0
991,8142861488,20180204,0.0,0.0,0.0
992,6296435832,20180125,0.0,0.0,0.0
993,5907146384,20171218,0.0,0.0,0.0
994,4328664004,20180129,495.0,0.0,975.0
995,7025003388,20180125,0.0,0.0,0.0
996,4328664896,20180210,0.0,0.0,0.0
997,8400005728,20171212,0.0,0.0,0.0
998,8142859248,20180129,20.0,0.0,6.0
999,4339898772,20180129,343.0,0.0,365.0
